PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle 
147,2026/3/19,40:48.6,8,4,"Gomez, Javier",1000361544,Left,CUP_POL2,"Reina, Nicolas",1000540213,Right,CUP_POL11,Undefined,4,Top,1,2,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,69.34158,3.261546,-0.281173,2473.275238,304.36645,4:15,5.22983,-1.94535,5.96942,-65.85421,-8.21071,14.42127,2.76936,-1.00428,64.21584,-8.811091,2.312499,0.546445,,,,,,,,,,,,-7.42319,-4.45685,1.95993,50,5.45243,0.0175,-100.76581,3.8721,-7.67253,15.56589,-36.7806,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,9f316f80-23a1-11f1-a75b-41550e63b24f,68.97755,,,5.12574,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,40:48.6,2026-03-19T10:40:48.6040000-04:00,2026-03-19T14:40:48.6040000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,a4731165-df90-4647-b8bc-46b85af7c439,54.53771,-101.46435,7.78295,5.24162,5.52269,-18.3903,1.95142,0.36181,-3.83627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
148,2026/3/19,41:12.3,8,5,"Gomez, Javier",1000361544,Left,CUP_POL2,"Reina, Nicolas",1000540213,Right,CUP_POL11,Undefined,4,Top,1,2,2,Slider,Curveball,InPlay,Undefined,GroundBall,FieldersChoice,1,0,,70.36424,1.822212,-0.168059,2550.652404,296.42709,4:00,5.28233,-1.98192,5.73666,-62.09747,-5.98142,15.10572,1.80507,-0.87961,65.65005,-9.486336,2.540317,0.539157,54.73545,-51.686438,-16.16403,,,,,1.70594,1.70594,16.16195,0.02582,-7.77071,-3.06851,1.98636,50,5.39549,-0.20117,-102.37321,1.4377,-8.32907,15.31663,-35.46304,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,ad585470-23a1-11f1-a75b-41550e63b24f,69.91,1.63282,,4.71419,,,,0.39937,1.63282,0.83402,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,41:12.3,2026-03-19T10:41:12.3440000-04:00,2026-03-19T14:41:12.3440000Z,GroundBall,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,116a44be-6a40-43b7-8afb-b28bcfcd22c1,54.77098,-103.08455,7.65832,5.29048,3.08469,-17.73152,1.98672,0.18565,-4.16453,,0.39858,47.992,,,,,,,,1.63386,-63.23876,,,,,,,,0.83424,-13.9103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,,,
149,2026/3/19,42:02.5,9,1,"Gomez, Javier",1000361544,Left,CUP_POL2,"Montes De Oca, Ian",1000540211,Right,CUP_POL11,Undefined,4,Top,2,0,0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,new batter R,84.53209,-0.031756,2.951419,2084.697204,118.882554,10:00,5.46817,-1.78222,6.56686,-28.31962,9.44351,-15.16855,3.07905,-0.33812,78.0522,-5.351583,0.197287,0.442288,,,,,,,,,,,,8.64808,5.32366,1.58443,50,5.45397,-5.77776,-122.91602,-0.8744,13.36457,22.05103,-23.94698,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,cb33c330-23a1-11f1-a75b-41550e63b24f,85.22146,,,6.47988,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,42:02.5,2026-03-19T10:42:02.5490000-04:00,2026-03-19T14:42:02.5490000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,f535eec9-debe-4643-bb29-b995c80dc878,53.93626,-123.62016,11.02552,5.46968,-0.10972,-11.97349,1.77574,-6.20453,6.68228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
150,2026/3/19,42:19.9,9,2,"Gomez, Javier",1000361544,Left,CUP_POL2,"Montes De Oca, Ian",1000540211,Right,CUP_POL11,Undefined,4,Top,2,0,1,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.0883,-0.888103,2.176945,2099.489763,129.469617,10:15,5.48227,-1.93349,6.16106,-26.12789,12.56745,-13.9304,2.48382,-1.08222,77.79102,-5.769665,-0.335388,0.447714,,,,,,,,,,,,7.68882,7.07374,1.77478,50,5.40127,-4.10634,-122.25708,-2.67579,11.77283,21.47131,-21.34303,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,d5911d00-23a1-11f1-a75b-41550e63b24f,84.18867,,,6.29729,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,42:19.9,2026-03-19T10:42:19.9090000-04:00,2026-03-19T14:42:19.9090000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,e8206040-63ed-48fa-8cad-e3192e865d4c,54.34142,-123.01717,10.73566,5.48262,-1.92024,-10.67152,1.92752,-4.52311,5.88642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
151,2026/3/19,42:39.1,9,3,"Gomez, Javier",1000361544,Left,CUP_POL2,"Montes De Oca, Ian",1000540211,Right,CUP_POL11,Undefined,4,Top,2,0,2,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,71.15809,1.933583,0.705999,2540.486114,298.666795,4:00,5.2136,-2.20522,5.93036,-60.11287,-5.36091,12.67091,1.99914,-0.4942,66.02571,-9.07454,2.984437,0.532563,,,,,,,,,,,,-6.35248,-2.8437,2.14142,50,5.33373,-1.6896,-103.4811,1.77311,-6.92047,16.51087,-35.272,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,e106ebb0-23a1-11f1-a75b-41550e63b24f,70.77552,,,5.13238,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,42:39.1,2026-03-19T10:42:39.0600000-04:00,2026-03-19T14:42:39.0600000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,dd28b349-cfb5-42d1-b562-2ba71762e9c5,54.57635,-104.20872,8.25543,5.22134,3.32752,-17.636,2.20916,-1.38462,-3.46023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
152,2026/3/19,43:15.9,9,4,"Gomez, Javier",1000361544,Left,CUP_POL2,"Montes De Oca, Ian",1000540211,Right,CUP_POL11,Undefined,4,Top,2,0,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.10696,0.755901,2.445436,2077.54973,132.660493,10:30,5.60339,-1.73531,6.15541,-23.99659,13.14052,-13.0569,4.30277,-0.56256,78.96309,-3.761304,0.09327,0.438607,,,,,,,,,,,,7.31374,6.9341,1.55539,50,5.64845,-4.81197,-125.08588,0.93605,11.65389,23.88065,-21.12508,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,f6f51640-23a1-11f1-a75b-41550e63b24f,85.93674,,,7.14386,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,43:15.9,2026-03-19T10:43:15.8900000-04:00,2026-03-19T14:43:15.8900000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,a441da5e-26b2-4eec-9f92-7f536fbc2e45,54.34559,-125.91278,11.94033,5.60337,1.66753,-10.56254,1.72899,-5.2155,5.82694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
153,2026/3/19,43:37.1,9,5,"Gomez, Javier",1000361544,Left,CUP_POL2,"Montes De Oca, Ian",1000540211,Right,CUP_POL11,Undefined,4,Top,2,1,2,Curveball,Curveball,InPlay,Undefined,GroundBall,Error,0,1,,71.70391,2.603679,0.610011,2576.535886,298.47195,4:00,5.24993,-2.06814,5.97123,-60.03877,-6.01426,14.02469,2.66253,-0.33382,66.22083,-8.418368,3.13205,0.529014,73.624,-20.225873,-27.933748,,,,,8.18966,8.02037,-21.324716,0.07098,-7.0702,-3.36756,2.01186,50,5.4226,-1.57288,-104.21145,3.01387,-7.7891,17.21622,-35.88402,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,039c8720-23a2-11f1-a75b-41550e63b24f,71.25039,2.65882,,5.48309,,,,1.25332,2.65882,0.40233,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,43:37.1,2026-03-19T10:43:37.0850000-04:00,2026-03-19T14:43:37.0850000Z,GroundBall,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,1cd7e08e-9b90-4049-8187-52fbe509d01c,54.53534,-104.95803,8.60811,5.25816,4.56999,-17.94201,2.07274,-1.23511,-3.89455,180,1.24985,89.82237,,,,,,,,2.66027,-37.45856,,,,,,,,0.40418,-47.62626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,53.98273,12.15286,-8.32214
154,2026/3/19,44:34.5,10,1,"Gomez, Javier",1000361544,Left,CUP_POL2,"Garcia, Yohangel",1000430175,Right,CUP_POL11,Undefined,4,Top,2,0,0,Curveball,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,,74.18731,0.388323,3.599166,2618.544528,304.368832,4:15,5.17459,-2.00724,6.10116,-56.56936,-6.49225,11.48615,0.82035,2.28317,69.30157,-9.931955,5.664759,0.50932,,,,,,,,,,,,-5.04646,-3.09693,1.7238,50,5.17445,-7.15715,-107.79345,-0.90881,-5.97692,17.57528,-35.84199,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,25cc34d0-23a2-11f1-a75b-41550e63b24f,74.00536,,,4.88574,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,44:34.5,2026-03-19T10:44:34.4630000-04:00,2026-03-19T14:44:34.4630000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,a246fcae-a357-4c6c-954e-777831f6c46d,54.40598,-108.50945,8.78764,5.18174,0.55136,-17.921,2.01042,-6.91366,-2.98846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
155,2026/3/19,45:03.0,10,2,"Gomez, Javier",1000361544,Left,CUP_POL2,"Garcia, Yohangel",1000430175,Right,CUP_POL11,Undefined,4,Top,2,1,0,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,70.47036,2.630067,1.230708,2529.196069,309.246877,4:15,5.21146,-2.15349,5.9181,-63.46405,-7.61717,11.2452,2.36601,-0.07401,65.41949,-8.980066,3.250364,0.537862,,,,,,,,,,,,-5.4354,-4.07638,2.04847,50,5.38631,-2.57347,-102.43248,2.87764,-5.81043,15.94586,-36.53169,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,36d68aa0-23a2-11f1-a75b-41550e63b24f,70.07829,,,5.05087,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,45:03.0,2026-03-19T10:45:02.9660000-04:00,2026-03-19T14:45:02.9660000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,db213656-3ba2-41b7-b270-bb5721e896db,54.5888,-103.14435,7.97293,5.22144,4.50853,-18.26584,2.15757,-2.31407,-2.90522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
156,2026/3/19,45:22.8,10,3,"Gomez, Javier",1000361544,Left,CUP_POL2,"Garcia, Yohangel",1000430175,Right,CUP_POL11,Undefined,4,Top,2,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,69.26975,3.197811,-1.252457,2474.450843,301.249597,4:00,5.23639,-2.24916,5.82172,-64.36968,-6.19189,13.0091,2.84928,-2.32976,63.99991,-8.58682,1.079777,0.548972,,,,,,,,,,,,-6.91937,-3.38414,2.34414,50,5.4606,1.75977,-100.5916,3.76164,-7.12241,15.61286,-35.65749,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,42a43d50-23a2-11f1-a75b-41550e63b24f,68.66007,,,5.26984,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,45:22.8,2026-03-19T10:45:22.8240000-04:00,2026-03-19T14:45:22.8240000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,76f94660-5593-4155-9fea-6b3e6f7c4ab0,54.68421,-101.31603,7.80643,5.24768,5.41613,-17.82874,2.25482,2.09024,-3.56121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
157,2026/3/19,45:42.9,10,4,"Gomez, Javier",1000361544,Left,CUP_POL2,"Garcia, Yohangel",1000430175,Right,CUP_POL11,Undefined,4,Top,2,2,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.59724,0.093979,4.415477,2105.739589,127.350811,10:15,5.45005,-1.96378,6.49575,-25.97671,11.80642,-14.10304,3.37186,0.92244,78.27107,-4.785617,1.865947,0.442405,,,,,,,,,,,,8.39528,6.49965,1.65929,50,5.44506,-8.96399,-122.83599,-0.52962,13.01417,21.00486,-22.09844,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,4e88fa70-23a2-11f1-a75b-41550e63b24f,85.19889,,,6.32617,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,45:42.9,2026-03-19T10:45:42.8740000-04:00,2026-03-19T14:45:42.8740000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,c2b72c49-c84d-4ef8-af7e-6ff573f2fadd,54.00768,-123.5194,10.50243,5.45059,0.18937,-11.04922,1.95783,-9.38741,6.50709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
158,2026/3/19,46:06.1,10,5,"Gomez, Javier",1000361544,Left,CUP_POL2,"Garcia, Yohangel",1000430175,Right,CUP_POL11,Undefined,4,Top,2,3,1,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.24632,0.019401,2.151072,2088.910462,128.320726,10:15,5.42205,-2.03911,6.40146,-26.76816,11.40473,-13.0795,3.20923,-1.1499,77.88549,-5.004399,-0.217938,0.444681,78.56926,-0.627745,177.579284,,,,,63.29896,39.33044,175.3825,0.663148,7.24244,6.30646,1.88961,50,5.41112,-4.09502,-122.52625,-0.73153,11.14551,21.41535,-22.46892,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,5c605fd0-23a2-11f1-a75b-41550e63b24f,84.7628,3.41964,,6.36083,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,46:06.1,2026-03-19T10:46:06.1120000-04:00,2026-03-19T14:46:06.1120000Z,GroundBall,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,09914dc1-75d0-4196-b56f-a0445b28dd67,54.09962,-123.24071,10.70768,5.42302,0.01807,-11.23446,2.03243,-4.46685,5.57275,161.385909,5.77411,-114.16663,15.65663,,,,,,,3.40291,-0.91338,-6.32724,,,,,,,0.84134,5.06499,2.05614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,,47.08044,-16.90944,77.39536
159,2026/3/19,46:37.0,10,6,"Gomez, Javier",1000361544,Left,CUP_POL2,"Garcia, Yohangel",1000430175,Right,CUP_POL11,Undefined,4,Top,2,3,2,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.585,0.121895,1.980181,2028.167663,127.865869,10:15,5.5227,-1.91538,6.31896,-26.02679,11.92942,-13.98867,3.46614,-1.25645,78.22449,-4.759529,-0.549657,0.443418,79.42281,-4.91469,171.188873,,,,,42.77005,37.74278,172.081838,0.377978,7.66256,6.52445,1.77614,50,5.51908,-3.70828,-123.03466,-0.49879,11.89654,21.46847,-22.04449,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,6ecda100-23a2-11f1-a75b-41550e63b24f,85.0044,3.48955,,6.36051,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,46:37.0,2026-03-19T10:46:37.0120000-04:00,2026-03-19T14:46:37.0120000Z,GroundBall,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,06941660-d4b3-45de-b08e-ab4f1a1714bf,54.18276,-123.76237,10.73424,5.52333,0.24844,-11.02225,1.90867,-4.11153,5.94827,,-1.93843,-114.32727,19.59383,,,,,,,3.47863,-9.58875,1.0909,,,,,,,1.31149,17.32035,-13.84676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,,50.40457,13.94933,-2.39561
160,2026/3/19,47:04.8,10,7,"Gomez, Javier",1000361544,Left,CUP_POL2,"Garcia, Yohangel",1000430175,Right,CUP_POL11,Undefined,4,Top,2,3,2,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,85.26437,0.681919,1.009886,2059.114458,140.735366,10:45,5.52026,-1.91803,6.35648,-24.16761,12.99607,-9.81914,4.13408,-1.80666,79.0357,-3.86099,-0.767528,0.438764,,,,,,,,,,,,5.31922,6.93516,1.84894,50,5.55811,-1.81302,-124.1114,0.78259,8.42853,21.14296,-21.18495,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,7f5ef640-23a2-11f1-a75b-41550e63b24f,85.90602,,,6.22867,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,47:04.8,2026-03-19T10:47:04.7640000-04:00,2026-03-19T14:47:04.7640000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,0e275dc5-b18b-447e-8e18-1b19aadca57f,54.14604,-124.8157,10.57148,5.52029,1.48828,-10.59247,1.91401,-2.09379,4.21427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
161,2026/3/19,47:52.3,11,1,"Gomez, Javier",1000361544,Left,CUP_POL2,"Villa Camacho, Leonel",1000358451,Right,CUP_POL11,Undefined,4,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,69.59867,5.128278,-1.339676,2525.697825,313.028723,4:30,5.1949,-2.05093,5.71079,-68.52689,-10.53111,13.06635,4.27648,-2.21048,64.10037,-7.377074,0.993222,0.548112,,,,,,,,,,,,-6.89646,-5.98406,2.15531,50,5.58375,1.90188,-100.85785,6.99977,-7.15461,15.30303,-38.38209,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,9bba2da0-23a2-11f1-a75b-41550e63b24f,68.76772,,,5.49831,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,47:52.3,2026-03-19T10:47:52.3250000-04:00,2026-03-19T14:47:52.3250000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,93b8612c-f0e3-4a9f-82b7-342d09b27b18,54.79681,-101.58305,7.65152,5.20893,8.81868,-19.19105,2.05714,2.24094,-3.57731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
162,2026/3/19,48:14.1,11,2,"Gomez, Javier",1000361544,Left,CUP_POL2,"Villa Camacho, Leonel",1000358451,Right,CUP_POL11,Undefined,4,Top,2,1,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.88802,0.613025,2.630536,2090.316993,136.361218,10:30,5.49921,-1.85909,6.31226,-27.74561,10.77426,-9.29312,3.75242,-0.20855,77.77626,-4.57408,0.95173,0.446698,,,,,,,,,,,,5.41374,5.8065,1.67025,50,5.53076,-5.25366,-121.99621,0.4898,8.29009,20.38217,-23.28249,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,a8abedf0-23a2-11f1-a75b-41550e63b24f,84.38019,,,6.11176,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,48:14.1,2026-03-19T10:48:14.0750000-04:00,2026-03-19T14:48:14.0750000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,9a5c0003-0a96-43f2-9b17-fa9befe50d9e,54.19034,-122.6943,10.19108,5.50033,1.28722,-11.64124,1.85505,-5.5376,4.14505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
163,2026/3/19,48:35.0,11,3,"Gomez, Javier",1000361544,Left,CUP_POL2,"Villa Camacho, Leonel",1000358451,Right,CUP_POL11,Undefined,4,Top,2,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,70.35603,2.624986,-1.543873,2480.283768,299.754991,4:00,4.9969,-2.27751,5.73591,-61.70255,-5.91689,12.79887,2.30218,-2.64904,65.89405,-8.607409,0.747808,0.537567,,,,,,,,,,,,-6.835,-3.08788,2.39838,50,5.17782,2.3238,-102.34024,2.86338,-7.38626,13.88833,-35.51096,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,b526d090-23a2-11f1-a75b-41550e63b24f,70.1167,,,4.46198,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,48:35.0,2026-03-19T10:48:34.9780000-04:00,2026-03-19T14:48:34.9780000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,e2bf623f-b904-4bd6-b478-9c47e4b10de0,54.77181,-102.98577,6.94416,5.00637,4.51394,-17.75548,2.2824,2.66712,-3.69313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
164,2026/3/19,48:58.7,11,4,"Gomez, Javier",1000361544,Left,CUP_POL2,"Villa Camacho, Leonel",1000358451,Right,CUP_POL11,Undefined,4,Top,2,2,1,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,83.51002,0.210894,1.867545,2081.802464,133.125161,10:30,5.48355,-1.96926,6.46477,-28.30368,10.30406,-9.89969,3.31873,-1.0782,77.50123,-5.090578,0.072077,0.447207,,,,,,,,,,,,5.63488,5.67689,1.84155,50,5.48563,-3.61071,-121.56234,-0.35861,8.55842,20.47839,-23.55183,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,c34e78d0-23a2-11f1-a75b-41550e63b24f,84.28412,,,6.0088,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,48:58.7,2026-03-19T10:48:58.7480000-04:00,2026-03-19T14:48:58.7480000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,2ed08cfb-395c-4831-8e4d-87bd09e59163,54.0394,-122.24093,10.2392,5.48458,0.42182,-11.77592,1.96589,-3.8943,4.27921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
165,2026/3/19,49:24.3,11,5,"Gomez, Javier",1000361544,Left,CUP_POL2,"Villa Camacho, Leonel",1000358451,Right,CUP_POL11,Undefined,4,Top,2,2,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.70027,-0.07208,3.184438,2066.589803,138.878545,10:45,5.54055,-1.73664,6.41678,-22.63048,14.12056,-11.47209,3.5883,0.23809,79.49007,-4.33341,1.109309,0.436321,,,,,,,,,,,,6.68595,7.70776,1.51355,50,5.52474,-6.49762,-124.61116,-0.79227,10.69273,21.02142,-19.84712,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,d280da50-23a2-11f1-a75b-41550e63b24f,86.38693,,,6.2102,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,49:24.3,2026-03-19T10:49:24.2840000-04:00,2026-03-19T14:49:24.2840000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,ed6e0613-43b5-4585-a5d1-e0b5286311b0,54.08614,-125.29857,10.51071,5.54004,-0.14325,-9.92356,1.73174,-6.84728,5.34637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
