PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle 
120,2026/3/21,17:19.8,4,1,"Escalante, Nelson",10911539,Right,CUP_POL1,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,Undefined,4,Bottom,2,0,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,89.32443,-2.286353,-1.61331,2324.45959,199.968208,12:45,6.15327,0.80847,6.05703,-19.46682,14.37154,4.9417,2.41268,-0.27349,84.12623,-5.897075,-0.723684,0.418674,93.11143,-15.547852,-16.974471,,,,,9.28989,9.28989,-13.65174,0.064466,-2.88469,8.13977,-0.68579,50,5.96465,3.47065,-130.05683,-5.81186,-5.09286,19.39961,-17.80336,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,d18f5d30-2549-11f1-b649-cf5e5eee1654,90.02811,2.36401,,5.1982,,,,0.90082,2.36401,0.288,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,17:19.8,2026-03-21T13:17:19.8484480-04:00,2026-03-21T17:17:19.8484480Z,GroundBall,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,1331a7f1-2de8-4b49-a45b-3e808975e510,54.44896,-130.71877,9.6998,6.15259,-5.2044,-8.90168,-0.80718,3.64442,-2.54643,180,0.89846,126.06114,,,,,,,,2.36469,-36.67082,,,,,,,,0.28872,-38.47935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,
121,2026/3/21,20:32.9,1,1,"Talamantes, Daniel",1000540209,Right,CUP_POL11,"Martes, Elian",1000467100,Right,CUP_POL1,Undefined,5,Top,0,0,0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,80.34799,-1.7753,-2.655581,2224.389294,233.146792,1:45,6.19154,1.38665,6.55817,-28.52687,13.64946,16.43666,2.18423,0.31969,73.83434,-7.151026,0.331284,0.467418,,,,,,,,,,,,-9.3804,8.06709,-1.20986,50,6.05665,4.8503,-116.72794,-4.36731,-12.9531,21.79981,-21.0345,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,44b50e40-254a-11f1-b649-cf5e5eee1654,80.63962,,,6.51365,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,20:32.9,2026-03-21T13:20:32.9379840-04:00,2026-03-21T17:20:32.9379840Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,ad7d038a-26ea-415b-8f81-5fea2eb72795,53.94502,-117.46239,10.89991,6.19185,-3.65864,-10.51725,-1.38062,5.2867,-6.47655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
122,2026/3/21,20:51.0,1,2,"Talamantes, Daniel",1000540209,Right,CUP_POL11,"Martes, Elian",1000467100,Right,CUP_POL1,Undefined,5,Top,0,0,1,Fastball,Changeup,BallinDirt,Undefined,Undefined,Undefined,0,0,,78.02841,-3.627077,-5.220045,1976.40536,231.001163,1:45,6.0649,1.75537,6.94059,-30.57525,13.34698,14.92957,0.19727,-1.76518,72.74592,-9.350484,-2.49845,0.476995,,,,,,,,,,,,-9.23567,8.39367,-1.43382,50,5.82681,9.87043,-113.02252,-7.92155,-12.11348,17.90011,-21.16492,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,4f7ff6f0-254a-11f1-b649-cf5e5eee1654,79.02068,,,5.28249,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,20:51.0,2026-03-21T13:20:51.0299648-04:00,2026-03-21T17:20:51.0299648Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,88f503a7-254b-43ff-a3dd-593bec203858,53.56404,-113.58558,8.95006,6.06552,-7.2558,-10.58246,-1.75029,10.25146,-6.05674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
123,2026/3/21,21:14.7,1,3,"Talamantes, Daniel",1000540209,Right,CUP_POL11,"Martes, Elian",1000467100,Right,CUP_POL1,Undefined,5,Top,0,1,1,Slider,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,79.35015,-2.091923,-2.955457,2182.163427,215.355555,1:15,6.22617,1.5727,6.78363,-26.88009,15.67355,10.24379,2.07289,-0.27432,73.52961,-7.167891,-1.087564,0.469504,74.50639,34.100809,-11.537369,3387.783726,107.78977,58.62633,-21.93862,279.96182,275.44515,-11.422593,4.508885,-6.22843,9.23233,-1.38404,50,6.07937,5.63342,-115.34984,-4.87047,-8.47032,19.57508,-19.61861,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,5d8c7610-254a-11f1-b649-cf5e5eee1654,80.28132,65.77459,,5.82054,,,,1.86852,2.11682,0.25769,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,21:14.7,2026-03-21T13:21:14.6582528-04:00,2026-03-21T17:21:14.6582528Z,FlyBall,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,15a4ada2-538c-4ff5-bf22-56903abd3509,53.72091,-115.97957,9.78754,6.2259,-4.23934,-9.8093,-1.56965,5.90591,-4.23516,176.659956,1.86982,88.62911,-12.85698,2.56056,-0.29073,-0.02646,0.016,-0.00217,0.0001,2.11606,61.27754,-16.08389,0.86305,-0.15809,0.01985,0.00444,-0.00163,0.00013,0.25728,-18.08802,2.0668,-0.2581,-0.00973,0.01834,-0.00406,0.00033,-1.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,65.73873,16.13693,-21.32027
124,2026/3/21,21:47.8,2,1,"Talamantes, Daniel",1000540209,Right,CUP_POL11,"Feliz, Sariel",1000347580,Right,CUP_POL1,Undefined,5,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,72.77907,-1.47984,-2.552479,2085.023119,122.720279,10:00,5.9467,1.79625,6.59241,-47.06093,3.20732,-3.12784,0.66731,-0.80484,68.90406,-10.132184,-3.121884,0.510292,,,,,,,,,,,,1.12736,2.30815,-1.62026,50,5.82506,4.81376,-105.98379,-3.92582,1.31119,14.28238,-29.48953,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,714e23b0-254a-11f1-b649-cf5e5eee1654,73.86452,,,3.87501,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,21:47.8,2026-03-21T13:21:47.7699072-04:00,2026-03-21T17:21:47.7699072Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,03bed6b7-a02b-4d2b-adc6-a9c359603b0b,53.91457,-106.51001,7.14119,5.94969,-2.83931,-14.74476,-1.79673,4.76545,0.65559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
125,2026/3/21,22:03.4,2,2,"Talamantes, Daniel",1000540209,Right,CUP_POL11,"Feliz, Sariel",1000347580,Right,CUP_POL1,Undefined,5,Top,1,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.0587,0.359309,-0.742244,2135.047174,146.220837,10:45,6.07917,1.68275,6.69635,-45.17939,5.69492,-3.01126,2.64284,0.75299,67.94063,-8.028429,-1.291574,0.513359,,,,,,,,,,,,1.44669,3.31933,-1.63221,50,6.08491,1.44804,-105.06123,-0.4483,1.65722,13.64378,-28.3717,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,7aa9c4f0-254a-11f1-b649-cf5e5eee1654,73.42321,,,4.11807,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,22:03.4,2026-03-21T13:22:03.3777664-04:00,2026-03-21T17:22:03.3777664Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,5c1749e8-84e0-4824-94c0-8c9d9a17725c,53.80911,-105.55474,6.82189,6.08257,0.57793,-14.18585,-1.68351,1.3881,0.82861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
126,2026/3/21,22:21.5,2,3,"Talamantes, Daniel",1000540209,Right,CUP_POL11,"Feliz, Sariel",1000347580,Right,CUP_POL1,Undefined,5,Top,1,1,1,Fastball,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,76.83087,0.417373,-2.665875,2020.271494,240.034382,2:00,6.08665,1.75658,7.35235,-34.17502,9.94461,15.19115,3.61605,0.61334,71.39762,-6.074419,0.135214,0.478065,73.97253,16.286292,-38.595145,1427.308351,87.21856,17.15023,-67.02888,184.69142,184.69142,-37.617019,2.08607,-8.94867,5.64677,-1.61304,50,6.10016,4.79632,-111.93448,0.07927,-11.50529,17.67211,-24.914,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,855a47d0-254a-11f1-b649-cf5e5eee1654,78.84367,17.66595,,5.43325,,,,2.73033,3.44631,-0.32565,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,22:21.5,2026-03-21T13:22:21.4592512-04:00,2026-03-21T17:22:21.4592512Z,LineDrive,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,f1cb8583-6595-468f-aa9e-1d079b487ec6,53.15342,-112.43123,8.83605,6.08809,0.77959,-12.457,-1.75241,5.11973,-5.75264,,2.73033,81.3925,-8.43085,1.59301,-0.28529,0.04984,-0.00933,0.00144,-0.00012,3.44632,30.42454,-17.31222,1.27372,-0.18074,-0.03831,0.04467,-0.01479,0.00183,-0.32565,-64.96339,7.37874,-1.37387,0.24062,-0.03372,0.00251,0.00046,-0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,,,,
127,2026/3/21,23:02.7,3,1,"Talamantes, Daniel",1000540209,Right,CUP_POL11,"Wilmore, Axel",1000399907,Left,CUP_POL1,Undefined,5,Top,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,76.23914,-2.961356,-2.306853,1930.67694,221.329385,1:30,6.08881,1.78332,6.47327,-34.8536,11.74339,9.16126,0.46001,0.427,71.12253,-9.421812,-0.642606,0.491304,,,,,,,,,,,,-5.44099,7.27989,-1.62485,50,5.86399,4.17766,-110.78834,-6.64291,-6.83711,17.74701,-23.02621,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,9df4a6a0-254a-11f1-b649-cf5e5eee1654,76.71917,,,5.11661,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,23:02.7,2026-03-21T13:23:02.7096064-04:00,2026-03-21T17:23:02.7096064Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,8de80bd9-6cb1-4edf-a03e-91423046282b,54.03197,-111.43234,8.8735,6.08989,-5.80734,-11.51311,-1.78095,4.42576,-3.41856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
128,2026/3/21,23:23.1,3,2,"Talamantes, Daniel",1000540209,Right,CUP_POL11,"Wilmore, Axel",1000399907,Left,CUP_POL1,Undefined,5,Top,1,1,0,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,2,0,,80.65604,-1.447374,-2.115561,2209.36128,230.035967,1:45,6.08231,1.63358,7.1543,-27.8284,12.70127,13.77009,2.45005,0.86243,74.70483,-6.732976,0.416253,0.458203,71.95539,8.708945,10.84713,1838.782222,,,,89.97984,89.97984,11.650413,0.919204,-7.99138,7.5637,-1.51325,50,5.98864,3.92117,-117.43188,-3.61105,-11.25476,20.45498,-21.52162,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,aa1fe2a0-254a-11f1-b649-cf5e5eee1654,82.26144,5.41252,,5.9512,,,,0.92862,2.37805,-0.86448,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,23:23.2,2026-03-21T13:23:23.1559168-04:00,2026-03-21T17:23:23.1559168Z,GroundBall,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,e60b82c6-3503-4480-a375-7334108d32b3,53.35042,-118.01404,10.22749,6.08269,-2.99854,-10.76081,-1.6294,4.24148,-5.62738,322.365847,0.92862,102.45375,-9.01398,0.98789,-0.19835,0.0221,-0.00511,0.00156,-0.00025,2.37805,15.97951,-21.734,1.9699,-0.38994,0.07983,-0.013,0.00255,-0.00034,-0.86448,19.63145,1.55631,-0.50737,0.11655,-0.02563,0.00467,-0.0009,0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,68.72321,20.6188,4.17257
129,2026/3/21,25:53.2,1,1,"Felix, Alan",1000402430,Right,CUP_POL1,"Gonzalez, Javier",1000297334,Right,CUP_POL11,Undefined,5,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.21838,-0.952321,-2.868823,2318.841766,212.816689,1:00,5.8659,0.91144,6.0175,-21.5169,15.58347,9.35792,3.18946,-0.9685,79.53718,-4.99237,-1.188014,0.43839,,,,,,,,,,,,-5.50658,8.58658,-0.69123,50,5.7792,5.89876,-125.23545,-2.72671,-8.83666,22.81837,-18.39483,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,0389bf50-254b-11f1-b649-cf5e5eee1654,85.97926,,,6.6812,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,25:53.2,2026-03-21T13:25:53.1921920-04:00,2026-03-21T17:25:53.1921920Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,1e3a72c2-76b8-4424-b719-5b0bf27d6ccc,54.48464,-126.04992,11.40918,5.86481,-2.07013,-9.19741,-0.9074,6.21417,-4.41833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
130,2026/3/21,26:11.7,1,2,"Felix, Alan",1000402430,Right,CUP_POL1,"Gonzalez, Javier",1000297334,Right,CUP_POL11,Undefined,5,Bottom,0,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.8897,-1.171766,-2.513171,2277.017645,216.799924,1:15,5.75632,0.91677,6.49794,-23.13706,13.52607,9.33501,2.75141,-0.6138,79.37571,-5.534475,-0.819955,0.435799,,,,,,,,,,,,-5.54957,7.71855,-0.74463,50,5.6638,5.14396,-124.90517,-3.20158,-8.8536,22.83564,-19.8601,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,0e9a1570-254b-11f1-b649-cf5e5eee1654,86.49044,,,6.51399,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,26:11.7,2026-03-21T13:26:11.7038080-04:00,2026-03-21T17:26:11.7038080Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,ed4728ca-3440-4867-b36d-7356ad2f8d1d,54.00614,-125.63545,11.41782,5.75603,-2.56645,-9.93005,-0.91366,5.42709,-4.4268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
131,2026/3/21,26:36.1,1,3,"Felix, Alan",1000402430,Right,CUP_POL1,"Gonzalez, Javier",1000297334,Right,CUP_POL11,Undefined,5,Bottom,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.99395,-1.193534,-2.833382,2342.373462,226.079277,1:30,5.8763,0.44157,6.21352,-23.34773,12.53288,12.03264,2.8276,-1.17285,80.94932,-5.552353,-0.663057,0.431123,,,,,,,,,,,,-6.88386,7.08012,-0.23478,50,5.77472,5.79645,-126.51377,-3.34814,-11.36373,21.32713,-20.48631,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,1d278460-254b-11f1-b649-cf5e5eee1654,87.42849,,,6.04463,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,26:36.1,2026-03-21T13:26:36.1063424-04:00,2026-03-21T17:26:36.1063424Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,9232e6a7-b757-4bdb-81e2-da19df4d59b0,54.2908,-127.23504,10.66357,5.87624,-2.65531,-10.24316,-0.43731,6.18076,-5.68187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
132,2026/3/21,26:55.3,1,4,"Felix, Alan",1000402430,Right,CUP_POL1,"Gonzalez, Javier",1000297334,Right,CUP_POL11,Undefined,5,Bottom,0,1,1,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.49613,-0.051261,-3.129726,2393.364813,229.587769,1:45,5.81647,0.85448,6.01407,-25.85289,11.593,12.46001,3.61451,-1.00949,79.442,-4.857264,-0.892289,0.440426,,,,,,,,,,,,-7.14284,6.29548,-0.61552,50,5.79806,6.31303,-124.30048,-0.92246,-11.37965,20.64321,-22.14439,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,288b9fd0-254b-11f1-b649-cf5e5eee1654,85.58169,,,6.05413,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,26:55.3,2026-03-21T13:26:55.2945152-04:00,2026-03-21T17:26:55.2945152Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,f6a8376c-d304-4a82-8b71-69b96e02d82a,54.49059,-125.04403,10.3216,5.81693,-0.12484,-11.07219,-0.85029,6.72291,-5.68983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
133,2026/3/21,27:19.0,1,5,"Felix, Alan",1000402430,Right,CUP_POL1,"Gonzalez, Javier",1000297334,Right,CUP_POL11,Undefined,5,Bottom,0,1,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.49967,-2.718513,-3.140563,1945.282557,250.055861,2:15,5.93945,0.7915,6.49425,-37.36801,5.86059,12.47363,0.32414,-1.05506,73.52338,-9.644843,-0.874351,0.473213,,,,,,,,,,,,-7.40682,4.22559,-0.57628,50,5.73217,5.90651,-115.3823,-6.53235,-10.0056,21.05447,-26.46586,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,36bd8140-254b-11f1-b649-cf5e5eee1654,79.65211,,,5.97628,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,27:19.0,2026-03-21T13:27:19.0383616-04:00,2026-03-21T17:27:19.0383616Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,24d0c0c9-f945-4723-9da9-d72bb9bd9b63,54.0094,-116.11161,10.52723,5.94257,-5.61558,-13.23293,-0.78688,6.2531,-5.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
134,2026/3/21,27:39.3,1,6,"Felix, Alan",1000402430,Right,CUP_POL1,"Gonzalez, Javier",1000297334,Right,CUP_POL11,Undefined,5,Bottom,0,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.88345,0.094979,-3.641563,2361.073201,228.203468,1:30,5.80369,0.55741,6.44031,-23.93552,12.99201,13.30946,3.89652,-1.68448,78.92386,-4.425028,-1.234576,0.437368,,,,,,,,,,,,-7.86099,7.10453,-0.3038,50,5.79947,7.43145,-124.72715,-0.46795,-12.47073,23.42905,-20.90338,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,42c2beb0-254b-11f1-b649-cf5e5eee1654,86.18023,,,6.95958,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,27:39.3,2026-03-21T13:27:39.2801280-04:00,2026-03-21T17:27:39.2801280Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,a296671c-b5ef-44f1-be55-62ba6f3f4386,54.0622,-125.48788,11.71452,5.80365,0.21078,-10.45169,-0.55167,7.83637,-6.23536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
135,2026/3/21,28:01.5,1,7,"Felix, Alan",1000402430,Right,CUP_POL1,"Gonzalez, Javier",1000297334,Right,CUP_POL11,Undefined,5,Bottom,0,3,2,Curveball,Curveball,BallCalled,Walk,Undefined,Undefined,0,0,,67.56603,1.085519,2.161451,2242.40521,80.337799,8:45,5.78817,1.00615,6.46753,-60.32755,-1.15473,-16.30564,1.75875,1.63357,63.17344,-10.052753,-0.802017,0.553646,,,,,,,,,,,,9.18634,-0.4974,-1.15135,50,5.83743,-3.25705,-98.36174,0.39867,9.09337,14.08312,-32.66642,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,50153ca0-254b-11f1-b649-cf5e5eee1654,68.08034,,,4.39259,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,28:01.5,2026-03-21T13:28:01.5193088-04:00,2026-03-21T17:28:01.5193088Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,b1e1d7ea-2316-42dc-a054-fe296e8bd276,54.03998,-98.93848,7.04156,5.79371,1.73645,-16.33321,-1.01033,-3.62945,4.54669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
136,2026/3/21,28:51.0,2,1,"Felix, Alan",1000402430,Right,CUP_POL1,"Castillo, Jeans",1000329632,Right,CUP_POL11,Undefined,5,Bottom,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.45281,-2.514457,-3.10844,2302.512739,218.132745,1:15,5.76847,0.94401,6.55987,-22.58604,15.13245,11.06808,1.57595,-0.98653,78.56212,-6.761779,-1.099427,0.442027,,,,,,,,,,,,-6.55611,8.87985,-0.73391,50,5.58481,6.2735,-122.72662,-6.00274,-10.15923,20.64418,-18.41395,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,6da65bf0-254b-11f1-b649-cf5e5eee1654,85.27184,,,5.89069,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,28:51.0,2026-03-21T13:28:51.0100000-04:00,2026-03-21T17:28:51.0100000Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,edbd52ce-3651-40a1-9e5f-029eff28c5c1,53.94438,-123.38833,10.32209,5.76776,-5.41252,-9.20698,-0.94022,6.59913,-5.07962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.36599,1.716471,0.802458,0.914014,0.29493,1.44193,1.00764,-4.93695,4.04183,4.17837,64.66368,1.46719,60.30272,-4.90812,84.28658,-8.99288,4.05497,10.03036,-14.09813,4.1664,60.77786,0.7221,High,High,High,,,High,High,High,,,
137,2026/3/21,29:24.3,2,2,"Felix, Alan",1000402430,Right,CUP_POL1,"Castillo, Jeans",1000329632,Right,CUP_POL11,Undefined,5,Bottom,0,1,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.00301,-1.694579,-3.164158,2309.635768,224.42752,1:30,5.88196,0.91641,6.30428,-24.60344,13.79194,12.51583,2.26754,-0.95886,78.2257,-6.291187,-0.903393,0.445975,,,,,,,,,,,,-7.24292,7.89941,-0.68973,50,5.74523,6.29176,-122.11171,-4.3247,-11.13531,19.94193,-20.02938,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,81639cc0-254b-11f1-b649-cf5e5eee1654,84.51687,,,5.7773,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,29:24.3,2026-03-21T13:29:24.3151360-04:00,2026-03-21T17:29:24.3151360Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,14abf117-146b-4bff-890a-4b8f9948a0b4,54.2001,-122.79571,9.97096,5.88179,-3.6377,-10.01469,-0.91209,6.67369,-5.56765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
